"REF_DATE","GEO","DGUID","National Occupational Classification","Job vacancy characteristics","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-07","Canada","2016A000011124","Occupations in education, law and social, community and government services [4]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104532763","1.6.21.1","2620","B","","","0"
"2022-07","Canada","2016A000011124","Occupations in education, law and social, community and government services [4]","8 years or more","Job vacancies","Number","223","units","0","v104532766","1.6.22.1","390","D","","","0"
"2022-10","Canada","2016A000011124","Occupations in education, law and social, community and government services [4]","8 years or more","Job vacancies","Number","223","units","0","v104532766","1.6.22.1","530","C","","","0"
"2023-01","Canada","2016A000011124","Occupations in education, law and social, community and government services [4]","8 years or more","Job vacancies","Number","223","units","0","v104532766","1.6.22.1","655","E","","","0"
"2023-04","Canada","2016A000011124","Occupations in education, law and social, community and government services [4]","8 years or more","Job vacancies","Number","223","units","0","v104532766","1.6.22.1","385","D","","","0"
"2023-07","Canada","2016A000011124","Occupations in education, law and social, community and government services [4]","8 years or more","Job vacancies","Number","223","units","0","v104532766","1.6.22.1","380","D","","","0"
"2022-07","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104539879","1.7.17.1","15485","B","","","0"
"2022-10","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104539879","1.7.17.1","14465","B","","","0"
"2023-01","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104539879","1.7.17.1","15080","A","","","0"
"2023-04","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104539879","1.7.17.1","15795","A","","","0"
"2023-07","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104539879","1.7.17.1","12025","A","","","0"
"2022-07","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","Less than 1 year","Job vacancies","Number","223","units","0","v104539882","1.7.18.1","6375","B","","","0"
"2022-10","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","Less than 1 year","Job vacancies","Number","223","units","0","v104539882","1.7.18.1","5305","B","","","0"
"2023-01","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","Less than 1 year","Job vacancies","Number","223","units","0","v104539882","1.7.18.1","6175","B","","","0"
"2023-04","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","Less than 1 year","Job vacancies","Number","223","units","0","v104539882","1.7.18.1","7915","B","","","0"
"2023-07","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","Less than 1 year","Job vacancies","Number","223","units","0","v104539882","1.7.18.1","4930","B","","","0"
"2022-07","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104539885","1.7.19.1","5620","B","","","0"
"2022-10","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104539885","1.7.19.1","5055","B","","","0"
"2023-01","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104539885","1.7.19.1","5175","B","","","0"
"2023-04","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104539885","1.7.19.1","4705","B","","","0"
"2023-07","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104539885","1.7.19.1","4215","B","","","0"
"2022-07","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104539888","1.7.20.1","1895","B","","","0"
"2022-10","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104539888","1.7.20.1","2140","B","","","0"
"2023-01","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104539888","1.7.20.1","1870","B","","","0"
"2023-04","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104539888","1.7.20.1","1565","C","","","0"
"2023-07","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104539888","1.7.20.1","1240","C","","","0"
"2022-07","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104539891","1.7.21.1","1435","C","","","0"
"2022-10","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104539891","1.7.21.1","1750","D","","","0"
"2023-01","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104539891","1.7.21.1","1625","C","","","0"
"2023-04","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104539891","1.7.21.1","1430","C","","","0"
"2023-07","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104539891","1.7.21.1","1105","D","","","0"
"2022-07","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","8 years or more","Job vacancies","Number","223","units","0","v104539894","1.7.22.1","160","D","","","0"
"2022-10","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","8 years or more","Job vacancies","Number","223","units","0","v104539894","1.7.22.1","215","D","","","0"
"2023-01","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","8 years or more","Job vacancies","Number","223","units","0","v104539894","1.7.22.1","235","E","","","0"
"2023-04","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","8 years or more","Job vacancies","Number","223","units","0","v104539894","1.7.22.1","180","D","","","0"
"2023-07","Canada","2016A000011124","Occupations in art, culture, recreation and sport [5]","8 years or more","Job vacancies","Number","223","units","0","v104539894","1.7.22.1","","F","","","0"
"2022-07","Canada","2016A000011124","Sales and service occupations [6]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104545687","1.8.17.1","339515","A","","","0"
"2022-10","Canada","2016A000011124","Sales and service occupations [6]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104545687","1.8.17.1","279790","A","","","0"
"2023-01","Canada","2016A000011124","Sales and service occupations [6]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104545687","1.8.17.1","232855","A","","","0"
"2023-04","Canada","2016A000011124","Sales and service occupations [6]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104545687","1.8.17.1","261010","A","","","0"
"2023-07","Canada","2016A000011124","Sales and service occupations [6]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104545687","1.8.17.1","227250","A","","","0"
"2022-07","Canada","2016A000011124","Sales and service occupations [6]","Less than 1 year","Job vacancies","Number","223","units","0","v104545690","1.8.18.1","234385","A","","","0"
"2022-10","Canada","2016A000011124","Sales and service occupations [6]","Less than 1 year","Job vacancies","Number","223","units","0","v104545690","1.8.18.1","189935","A","","","0"
"2023-01","Canada","2016A000011124","Sales and service occupations [6]","Less than 1 year","Job vacancies","Number","223","units","0","v104545690","1.8.18.1","144720","A","","","0"
"2023-04","Canada","2016A000011124","Sales and service occupations [6]","Less than 1 year","Job vacancies","Number","223","units","0","v104545690","1.8.18.1","165255","A","","","0"
"2023-07","Canada","2016A000011124","Sales and service occupations [6]","Less than 1 year","Job vacancies","Number","223","units","0","v104545690","1.8.18.1","139765","A","","","0"
"2022-07","Canada","2016A000011124","Sales and service occupations [6]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104545693","1.8.19.1","87320","A","","","0"
"2022-10","Canada","2016A000011124","Sales and service occupations [6]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104545693","1.8.19.1","73580","A","","","0"
"2023-01","Canada","2016A000011124","Sales and service occupations [6]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104545693","1.8.19.1","73380","A","","","0"
"2023-04","Canada","2016A000011124","Sales and service occupations [6]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104545693","1.8.19.1","79015","A","","","0"
"2023-07","Canada","2016A000011124","Sales and service occupations [6]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104545693","1.8.19.1","72660","A","","","0"
"2022-07","Canada","2016A000011124","Sales and service occupations [6]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104545696","1.8.20.1","11645","B","","","0"
"2022-10","Canada","2016A000011124","Sales and service occupations [6]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104545696","1.8.20.1","9955","B","","","0"
"2023-01","Canada","2016A000011124","Sales and service occupations [6]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104545696","1.8.20.1","10430","B","","","0"
"2023-04","Canada","2016A000011124","Sales and service occupations [6]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104545696","1.8.20.1","11835","B","","","0"
"2023-07","Canada","2016A000011124","Sales and service occupations [6]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104545696","1.8.20.1","10035","C","","","0"
"2022-07","Canada","2016A000011124","Sales and service occupations [6]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104545699","1.8.21.1","5705","B","","","0"
"2022-10","Canada","2016A000011124","Sales and service occupations [6]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104545699","1.8.21.1","5575","B","","","0"
"2023-01","Canada","2016A000011124","Sales and service occupations [6]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104545699","1.8.21.1","3975","B","","","0"
"2023-04","Canada","2016A000011124","Sales and service occupations [6]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104545699","1.8.21.1","4585","B","","","0"
"2023-07","Canada","2016A000011124","Sales and service occupations [6]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104545699","1.8.21.1","4305","B","","","0"
"2022-07","Canada","2016A000011124","Sales and service occupations [6]","8 years or more","Job vacancies","Number","223","units","0","v104545702","1.8.22.1","460","D","","","0"
"2022-10","Canada","2016A000011124","Sales and service occupations [6]","8 years or more","Job vacancies","Number","223","units","0","v104545702","1.8.22.1","745","D","","","0"
"2023-01","Canada","2016A000011124","Sales and service occupations [6]","8 years or more","Job vacancies","Number","223","units","0","v104545702","1.8.22.1","350","D","","","0"
"2023-04","Canada","2016A000011124","Sales and service occupations [6]","8 years or more","Job vacancies","Number","223","units","0","v104545702","1.8.22.1","320","D","","","0"
"2023-07","Canada","2016A000011124","Sales and service occupations [6]","8 years or more","Job vacancies","Number","223","units","0","v104545702","1.8.22.1","485","D","","","0"
"2022-07","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104556511","1.9.17.1","180335","A","","","0"
"2022-10","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104556511","1.9.17.1","150375","A","","","0"
"2023-01","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104556511","1.9.17.1","140625","A","","","0"
"2023-04","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104556511","1.9.17.1","149710","A","","","0"
"2023-07","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104556511","1.9.17.1","139585","A","","","0"
"2022-07","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","Less than 1 year","Job vacancies","Number","223","units","0","v104556514","1.9.18.1","77015","A","","","0"
"2022-10","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","Less than 1 year","Job vacancies","Number","223","units","0","v104556514","1.9.18.1","61730","A","","","0"
"2023-01","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","Less than 1 year","Job vacancies","Number","223","units","0","v104556514","1.9.18.1","56590","A","","","0"
"2023-04","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","Less than 1 year","Job vacancies","Number","223","units","0","v104556514","1.9.18.1","62265","A","","","0"
"2023-07","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","Less than 1 year","Job vacancies","Number","223","units","0","v104556514","1.9.18.1","56100","A","","","0"
"2022-07","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104556517","1.9.19.1","62760","A","","","0"
"2022-10","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104556517","1.9.19.1","53905","A","","","0"
"2023-01","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104556517","1.9.19.1","51255","A","","","0"
"2023-04","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104556517","1.9.19.1","53215","A","","","0"
"2023-07","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104556517","1.9.19.1","50655","A","","","0"
"2022-07","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104556520","1.9.20.1","24335","A","","","0"
"2022-10","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104556520","1.9.20.1","20550","A","","","0"
"2023-01","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104556520","1.9.20.1","21295","A","","","0"
"2023-04","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104556520","1.9.20.1","21155","A","","","0"
"2023-07","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104556520","1.9.20.1","20865","B","","","0"
"2022-07","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104556523","1.9.21.1","14830","B","","","0"
"2022-10","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104556523","1.9.21.1","13045","B","","","0"
"2023-01","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104556523","1.9.21.1","10640","B","","","0"
"2023-04","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104556523","1.9.21.1","12230","B","","","0"
"2023-07","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104556523","1.9.21.1","11125","B","","","0"
"2022-07","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","8 years or more","Job vacancies","Number","223","units","0","v104556526","1.9.22.1","1400","D","","","0"
"2022-10","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","8 years or more","Job vacancies","Number","223","units","0","v104556526","1.9.22.1","1145","D","","","0"
"2023-01","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","8 years or more","Job vacancies","Number","223","units","0","v104556526","1.9.22.1","845","D","","","0"
"2023-04","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","8 years or more","Job vacancies","Number","223","units","0","v104556526","1.9.22.1","845","E","","","0"
"2023-07","Canada","2016A000011124","Trades, transport and equipment operators and related occupations [7]","8 years or more","Job vacancies","Number","223","units","0","v104556526","1.9.22.1","845","D","","","0"
"2022-07","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104570635","1.10.17.1","24120","B","","","0"
"2022-10","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104570635","1.10.17.1","16180","A","","","0"
"2023-01","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104570635","1.10.17.1","17755","A","","","0"
"2023-04","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104570635","1.10.17.1","23805","A","","","0"
"2023-07","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104570635","1.10.17.1","16070","B","","","0"
"2022-07","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","Less than 1 year","Job vacancies","Number","223","units","0","v104570638","1.10.18.1","17525","B","","","0"
"2022-10","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","Less than 1 year","Job vacancies","Number","223","units","0","v104570638","1.10.18.1","11435","B","","","0"
"2023-01","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","Less than 1 year","Job vacancies","Number","223","units","0","v104570638","1.10.18.1","12090","B","","","0"
"2023-04","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","Less than 1 year","Job vacancies","Number","223","units","0","v104570638","1.10.18.1","17340","B","","","0"
"2023-07","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","Less than 1 year","Job vacancies","Number","223","units","0","v104570638","1.10.18.1","11245","B","","","0"
"2022-07","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104570641","1.10.19.1","4855","B","","","0"
"2022-10","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104570641","1.10.19.1","3465","B","","","0"
"2023-01","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104570641","1.10.19.1","4565","B","","","0"
"2023-04","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104570641","1.10.19.1","5165","B","","","0"
"2023-07","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104570641","1.10.19.1","3435","B","","","0"
"2022-07","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104570644","1.10.20.1","1085","D","","","0"
"2022-10","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104570644","1.10.20.1","665","D","","","0"
"2023-01","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104570644","1.10.20.1","590","D","","","0"
"2023-04","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104570644","1.10.20.1","750","D","","","0"
"2023-07","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104570644","1.10.20.1","780","D","","","0"
"2022-07","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104570647","1.10.21.1","500","D","","","0"
"2022-10","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104570647","1.10.21.1","565","D","","","0"
"2023-01","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104570647","1.10.21.1","440","C","","","0"
"2023-04","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104570647","1.10.21.1","485","D","","","0"
"2023-07","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104570647","1.10.21.1","590","D","","","0"
"2022-07","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","8 years or more","Job vacancies","Number","223","units","0","v104570650","1.10.22.1","160","E","","","0"
"2022-10","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","8 years or more","Job vacancies","Number","223","units","0","v104570650","1.10.22.1","50","E","","","0"
"2023-01","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","8 years or more","Job vacancies","Number","223","units","0","v104570650","1.10.22.1","70","D","","","0"
"2023-04","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","8 years or more","Job vacancies","Number","223","units","0","v104570650","1.10.22.1","65","E","","","0"
"2023-07","Canada","2016A000011124","Natural resources, agriculture and related production occupations [8]","8 years or more","Job vacancies","Number","223","units","0","v104570650","1.10.22.1","25","E","","","0"
"2022-07","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104575783","1.11.17.1","51245","A","","","0"
"2022-10","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104575783","1.11.17.1","41475","A","","","0"
"2023-01","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104575783","1.11.17.1","33040","A","","","0"
"2023-04","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104575783","1.11.17.1","32965","A","","","0"
"2023-07","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104575783","1.11.17.1","28900","A","","","0"
"2022-07","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","Less than 1 year","Job vacancies","Number","223","units","0","v104575786","1.11.18.1","36045","A","","","0"
"2022-10","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","Less than 1 year","Job vacancies","Number","223","units","0","v104575786","1.11.18.1","28470","A","","","0"
"2023-01","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","Less than 1 year","Job vacancies","Number","223","units","0","v104575786","1.11.18.1","22270","A","","","0"
"2023-04","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","Less than 1 year","Job vacancies","Number","223","units","0","v104575786","1.11.18.1","20570","A","","","0"
"2023-07","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","Less than 1 year","Job vacancies","Number","223","units","0","v104575786","1.11.18.1","18635","B","","","0"
"2022-07","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104575789","1.11.19.1","11570","B","","","0"
"2022-10","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104575789","1.11.19.1","9605","B","","","0"
"2023-01","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104575789","1.11.19.1","8575","B","","","0"
"2023-04","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104575789","1.11.19.1","9170","B","","","0"
"2023-07","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","1 year to less than 3 years","Job vacancies","Number","223","units","0","v104575789","1.11.19.1","7610","B","","","0"
"2022-07","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104575792","1.11.20.1","2380","C","","","0"
"2022-10","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104575792","1.11.20.1","1985","C","","","0"
"2023-01","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104575792","1.11.20.1","1290","B","","","0"
"2023-04","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104575792","1.11.20.1","1900","C","","","0"
"2023-07","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","3 years to less than 5 years","Job vacancies","Number","223","units","0","v104575792","1.11.20.1","1520","B","","","0"
"2022-07","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104575795","1.11.21.1","1050","C","","","0"
"2022-10","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104575795","1.11.21.1","1275","C","","","0"
"2023-01","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104575795","1.11.21.1","810","B","","","0"
"2023-04","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104575795","1.11.21.1","1170","D","","","0"
"2023-07","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","5 years to less than 8 years","Job vacancies","Number","223","units","0","v104575795","1.11.21.1","1050","D","","","0"
"2022-07","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","8 years or more","Job vacancies","Number","223","units","0","v104575798","1.11.22.1","200","D","","","0"
"2022-10","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","8 years or more","Job vacancies","Number","223","units","0","v104575798","1.11.22.1","140","D","","","0"
"2023-01","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","8 years or more","Job vacancies","Number","223","units","0","v104575798","1.11.22.1","100","E","","","0"
"2023-04","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","8 years or more","Job vacancies","Number","223","units","0","v104575798","1.11.22.1","155","D","","","0"
"2023-07","Canada","2016A000011124","Occupations in manufacturing and utilities [9]","8 years or more","Job vacancies","Number","223","units","0","v104575798","1.11.22.1","80","D","","","0"
"2022-07","Canada","2016A000011124","Unclassified occupations","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104587531","1.12.17.1","3380","C","","","0"
"2022-10","Canada","2016A000011124","Unclassified occupations","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104587531","1.12.17.1","","F","","","0"
"2023-01","Canada","2016A000011124","Unclassified occupations","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104587531","1.12.17.1","","F","","","0"
"2023-04","Canada","2016A000011124","Unclassified occupations","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104587531","1.12.17.1","","F","","","0"
"2023-07","Canada","2016A000011124","Unclassified occupations","Minimum experience level sought, all levels","Job vacancies","Number","223","units","0","v104587531","1.12.17.1","","F","","","0"
"2022-07","Canada","2016A000011124","Unclassified occupations","Less than 1 year","Job vacancies","Number","223","units","0","v104587534","1.12.18.1","2960","D","","","0"
"2022-10","Canada","2016A000011124","Unclassified occupations","Less than 1 year","Job vacancies","Number","223","units","0","v104587534","1.12.18.1","","F","","","0"
"2023-01","Canada","2016A000011124","Unclassified occupations","Less than 1 year","Job vacancies","Number","223","units","0","v104587534","1.12.18.1","","F","","","0"
"2023-04","Canada","2016A000011124","Unclassified occupations","Less than 1 year","Job vacancies","Number","223","units","0","v104587534","1.12.18.1","","F","","","0"
"2023-07","Canada","2016A000011124","Unclassified occupations","Less than 1 year","Job vacancies","Number","223","units","0","v104587534","1.12.18.1","","F","","","0"
